X,Y,Spell,mask
27.5,-37,1,1
27.5,-37.5,1,1
27.5,-38,1,1
27.5,-38.5,1,1
27.5,-39,1,1
27.5,-39.5,1,1
27.5,-4,1,1
27.5,-4.5,1,1
27.5,-40,1,1
27.5,-5,-5,-1
27.5,-5.5,-5,-1
27.5,-6,-5,-1
27.5,-6.5,-5,-1
27.5,-7,-5,-1
27.5,-7.5,-5,-1
27.5,-8,-5,-1
27.5,-8.5,-5,-1
27.5,-9,-5,-1
27.5,-9.5,-5,-1
27.5,0,1,1
27.5,0.5,1,1
27.5,1,1,1
27.5,1.5,1,1
27.5,10,0,1
27.5,10.5,0,1
27.5,11,0,1
27.5,11.5,0,1
27.5,12,0,1
27.5,12.5,0,1
27.5,13,0,1
27.5,13.5,0,1
27.5,14,0,1
27.5,14.5,0,1
27.5,15,0,1
27.5,15.5,-5,-1
27.5,16,-5,-1
27.5,16.5,-5,-1
27.5,17,-5,-1
27.5,17.5,-5,-1
27.5,18,-5,-1
27.5,18.5,-5,-1
27.5,19,-5,-1
27.5,19.5,-5,-1
27.5,2,1,1
27.5,2.5,0,1
27.5,20,-5,-1
27.5,20.5,-5,-1
27.5,21,-5,-1
27.5,21.5,-5,-1
27.5,22,-5,-1
27.5,22.5,-5,-1
27.5,23,-5,-1
27.5,23.5,-5,-1
27.5,24,-5,-1
27.5,24.5,-5,-1
27.5,25,-5,-1
27.5,25.5,-5,-1
27.5,26,-5,-1
27.5,26.5,-5,-1
27.5,27,-5,-1
27.5,27.5,-5,-1
27.5,28,-5,-1
27.5,28.5,-5,-1
27.5,29,-5,-1
27.5,29.5,-5,-1
27.5,3,0,1
27.5,3.5,0,1
27.5,30,-5,-1
27.5,30.5,-5,-1
27.5,31,-5,-1
27.5,31.5,-5,-1
27.5,32,-5,-1
27.5,32.5,-5,-1
27.5,33,-5,-1
27.5,33.5,-5,-1
27.5,34,-5,-1
27.5,34.5,-5,-1
27.5,35,-5,-1
27.5,35.5,-5,-1
27.5,36,-5,-1
27.5,36.5,-5,-1
27.5,37,-5,-1
27.5,37.5,-5,-1
27.5,38,-5,-1
27.5,38.5,-5,-1
27.5,39,-5,-1
27.5,39.5,-5,-1
27.5,4,0,1
27.5,4.5,0,1
27.5,40,-5,-1
27.5,5,0,1
27.5,5.5,0,1
27.5,6,0,1
27.5,6.5,0,1
27.5,7,0,1
27.5,7.5,0,1
27.5,8,0,1
27.5,8.5,0,1
27.5,9,0,1
27.5,9.5,0,1
28,-0.5,1,1
28,-1,1,1
28,-1.5,1,1
28,-10,-5,-1
28,-10.5,-5,-1
28,-11,-5,-1
28,-11.5,-5,-1
28,-12,-5,-1
28,-12.5,-5,-1
28,-13,-5,-1
28,-13.5,-5,-1
28,-14,-5,-1
28,-14.5,-5,-1
28,-15,-5,-1
28,-15.5,-5,-1
28,-16,-5,-1
28,-16.5,-5,-1
28,-17,-5,-1
28,-17.5,-5,-1
28,-18,-5,-1
28,-18.5,-5,-1
28,-19,-5,-1
28,-19.5,-5,-1
28,-2,1,1
28,-2.5,2,1
28,-20,-5,-1
28,-20.5,-5,-1
28,-21,-5,-1
28,-21.5,-5,-1
28,-22,-5,-1
28,-22.5,-5,-1
28,-23,-5,-1
28,-23.5,-5,-1
28,-24,-5,-1
28,-24.5,-5,-1
28,-25,-5,-1
28,-25.5,-5,-1
28,-26,-5,-1
28,-26.5,-5,-1
28,-27,-5,-1
28,-27.5,-5,-1
28,-28,-5,-1
28,-28.5,-5,-1
28,-29,-5,-1
28,-29.5,-5,-1
28,-3,2,1
28,-3.5,1,1
28,-30,-5,-1
28,-30.5,-5,-1
28,-31,-5,-1
28,-31.5,-5,-1
28,-32,-5,-1
28,-32.5,-5,-1
28,-33,1,1
28,-33.5,1,1
28,-34,1,1
28,-34.5,1,1
28,-35,1,1
28,-35.5,1,1
28,-36,1,1
28,-36.5,1,1
28,-37,1,1
28,-37.5,1,1
28,-38,1,1
28,-38.5,1,1
28,-39,1,1
28,-39.5,1,1
28,-4,1,1
28,-4.5,-5,-1
28,-40,1,1
28,-5,-5,-1
28,-5.5,-5,-1
28,-6,-5,-1
28,-6.5,-5,-1
28,-7,-5,-1
28,-7.5,-5,-1
28,-8,-5,-1
28,-8.5,-5,-1
28,-9,-5,-1
28,-9.5,-5,-1
28,0,1,1
28,0.5,1,1
28,1,1,1
28,1.5,1,1
28,10,0,1
28,10.5,0,1
28,11,0,1
28,11.5,0,1
28,12,0,1
28,12.5,0,1
28,13,0,1
28,13.5,0,1
28,14,0,1
28,14.5,0,1
28,15,0,1
28,15.5,-5,-1
28,16,-5,-1
28,16.5,-5,-1
28,17,-5,-1
28,17.5,-5,-1
28,18,-5,-1
28,18.5,-5,-1
28,19,-5,-1
28,19.5,-5,-1
28,2,1,1
28,2.5,0,1
28,20,-5,-1
28,20.5,-5,-1
28,21,-5,-1
28,21.5,-5,-1
28,22,-5,-1
28,22.5,-5,-1
28,23,-5,-1
28,23.5,-5,-1
28,24,-5,-1
28,24.5,-5,-1
28,25,-5,-1
28,25.5,-5,-1
28,26,-5,-1
28,26.5,-5,-1
28,27,-5,-1
28,27.5,-5,-1
28,28,-5,-1
28,28.5,-5,-1
28,29,-5,-1
28,29.5,-5,-1
28,3,0,1
28,3.5,0,1
28,30,-5,-1
28,30.5,-5,-1
28,31,-5,-1
28,31.5,-5,-1
28,32,-5,-1
28,32.5,-5,-1
28,33,-5,-1
28,33.5,-5,-1
28,34,-5,-1
28,34.5,-5,-1
28,35,-5,-1
28,35.5,-5,-1
28,36,-5,-1
28,36.5,-5,-1
28,37,-5,-1
28,37.5,-5,-1
28,38,-5,-1
28,38.5,-5,-1
28,39,-5,-1
28,39.5,-5,-1
28,4,0,1
28,4.5,0,1
28,40,-5,-1
28,5,0,1
28,5.5,0,1
28,6,0,1
28,6.5,0,1
28,7,0,1
28,7.5,0,1
28,8,0,1
28,8.5,0,1
28,9,0,1
28,9.5,0,1
28.5,-0.5,1,1
28.5,-1,1,1
28.5,-1.5,1,1
28.5,-10,-5,-1
28.5,-10.5,-5,-1
28.5,-11,-5,-1
28.5,-11.5,-5,-1
28.5,-12,-5,-1
28.5,-12.5,-5,-1
28.5,-13,-5,-1
28.5,-13.5,-5,-1
28.5,-14,-5,-1
28.5,-14.5,-5,-1
28.5,-15,-5,-1
28.5,-15.5,-5,-1
28.5,-16,-5,-1
28.5,-16.5,-5,-1
28.5,-17,-5,-1
28.5,-17.5,-5,-1
28.5,-18,-5,-1
28.5,-18.5,-5,-1
28.5,-19,-5,-1
28.5,-19.5,-5,-1
28.5,-2,1,1
28.5,-2.5,2,1
28.5,-20,-5,-1
28.5,-20.5,-5,-1
28.5,-21,-5,-1
28.5,-21.5,-5,-1
28.5,-22,-5,-1
28.5,-22.5,-5,-1
28.5,-23,-5,-1
28.5,-23.5,-5,-1
28.5,-24,-5,-1
28.5,-24.5,-5,-1
28.5,-25,-5,-1
28.5,-25.5,-5,-1
28.5,-26,-5,-1
28.5,-26.5,-5,-1
28.5,-27,-5,-1
28.5,-27.5,-5,-1
28.5,-28,-5,-1
28.5,-28.5,-5,-1
28.5,-29,-5,-1
28.5,-29.5,-5,-1
28.5,-3,2,1
28.5,-3.5,-5,-1
28.5,-30,-5,-1
28.5,-30.5,-5,-1
28.5,-31,-5,-1
28.5,-31.5,-5,-1
28.5,-32,-5,-1
28.5,-32.5,-5,-1
28.5,-33,1,1
28.5,-33.5,1,1
28.5,-34,1,1
28.5,-34.5,1,1
28.5,-35,1,1
28.5,-35.5,1,1
28.5,-36,1,1
28.5,-36.5,1,1
28.5,-37,1,1
28.5,-37.5,1,1
28.5,-38,1,1
28.5,-38.5,1,1
28.5,-39,1,1
28.5,-39.5,1,1
28.5,-4,-5,-1
28.5,-4.5,-5,-1
28.5,-40,1,1
28.5,-5,-5,-1
28.5,-5.5,-5,-1
28.5,-6,-5,-1
28.5,-6.5,-5,-1
28.5,-7,-5,-1
28.5,-7.5,-5,-1
28.5,-8,-5,-1
28.5,-8.5,-5,-1
28.5,-9,-5,-1
28.5,-9.5,-5,-1
28.5,0,1,1
28.5,0.5,1,1
28.5,1,1,1
28.5,1.5,1,1
28.5,10,0,1
28.5,10.5,0,1
28.5,11,0,1
28.5,11.5,0,1
28.5,12,0,1
28.5,12.5,0,1
28.5,13,0,1
28.5,13.5,0,1
28.5,14,0,1
28.5,14.5,0,1
28.5,15,0,1
28.5,15.5,-5,-1
28.5,16,-5,-1
28.5,16.5,-5,-1
28.5,17,-5,-1
28.5,17.5,-5,-1
28.5,18,-5,-1
28.5,18.5,-5,-1
28.5,19,-5,-1
28.5,19.5,-5,-1
28.5,2,0,1
28.5,2.5,0,1
28.5,20,-5,-1
28.5,20.5,-5,-1
28.5,21,-5,-1
28.5,21.5,-5,-1
28.5,22,-5,-1
28.5,22.5,-5,-1
28.5,23,-5,-1
28.5,23.5,-5,-1
28.5,24,-5,-1
28.5,24.5,-5,-1
28.5,25,-5,-1
28.5,25.5,-5,-1
28.5,26,-5,-1
28.5,26.5,-5,-1
28.5,27,-5,-1
28.5,27.5,-5,-1
28.5,28,-5,-1
28.5,28.5,-5,-1
28.5,29,-5,-1
28.5,29.5,-5,-1
28.5,3,0,1
28.5,3.5,0,1
28.5,30,-5,-1
28.5,30.5,-5,-1
28.5,31,-5,-1
28.5,31.5,-5,-1
28.5,32,-5,-1
28.5,32.5,-5,-1
28.5,33,-5,-1
28.5,33.5,-5,-1
28.5,34,-5,-1
28.5,34.5,-5,-1
28.5,35,-5,-1
28.5,35.5,-5,-1
28.5,36,-5,-1
28.5,36.5,-5,-1
28.5,37,-5,-1
28.5,37.5,-5,-1
28.5,38,-5,-1
28.5,38.5,-5,-1
28.5,39,-5,-1
28.5,39.5,-5,-1
28.5,4,0,1
28.5,4.5,0,1
28.5,40,-5,-1
28.5,5,0,1
28.5,5.5,0,1
28.5,6,0,1
28.5,6.5,0,1
28.5,7,0,1
28.5,7.5,0,1
28.5,8,0,1
28.5,8.5,0,1
28.5,9,0,1
28.5,9.5,0,1
29,-0.5,1,1
29,-1,1,1
29,-1.5,1,1
29,-10,-5,-1
29,-10.5,-5,-1
29,-11,-5,-1
29,-11.5,-5,-1
29,-12,-5,-1
29,-12.5,-5,-1
29,-13,-5,-1
29,-13.5,-5,-1
29,-14,-5,-1
29,-14.5,-5,-1
29,-15,-5,-1
29,-15.5,-5,-1
29,-16,-5,-1
29,-16.5,-5,-1
29,-17,-5,-1
29,-17.5,-5,-1
29,-18,-5,-1
29,-18.5,-5,-1
29,-19,-5,-1
29,-19.5,-5,-1
29,-2,1,1
29,-2.5,1,1
29,-20,-5,-1
29,-20.5,-5,-1
29,-21,-5,-1
29,-21.5,-5,-1
29,-22,-5,-1
29,-22.5,-5,-1
29,-23,-5,-1
29,-23.5,-5,-1
29,-24,-5,-1
29,-24.5,-5,-1
29,-25,-5,-1
29,-25.5,-5,-1
29,-26,-5,-1
29,-26.5,-5,-1
29,-27,-5,-1
29,-27.5,-5,-1
29,-28,-5,-1
29,-28.5,-5,-1
29,-29,-5,-1
29,-29.5,-5,-1
29,-3,-5,-1
29,-3.5,-5,-1
29,-30,-5,-1
29,-30.5,-5,-1
29,-31,-5,-1
29,-31.5,-5,-1
29,-32,-5,-1
29,-32.5,1,1
29,-33,1,1
29,-33.5,1,1
29,-34,1,1
29,-34.5,1,1
29,-35,1,1
29,-35.5,1,1
29,-36,1,1
29,-36.5,1,1
29,-37,1,1
29,-37.5,1,1
29,-38,1,1
29,-38.5,1,1
29,-39,1,1
29,-39.5,1,1
29,-4,-5,-1
29,-4.5,-5,-1
29,-40,1,1
29,-5,-5,-1
29,-5.5,-5,-1
29,-6,-5,-1
29,-6.5,-5,-1
29,-7,-5,-1
29,-7.5,-5,-1
29,-8,-5,-1
29,-8.5,-5,-1
29,-9,-5,-1
29,-9.5,-5,-1
29,0,1,1
29,0.5,1,1
29,1,1,1
29,1.5,1,1
29,10,0,1
29,10.5,0,1
29,11,0,1
29,11.5,0,1
29,12,0,1
29,12.5,0,1
29,13,0,1
29,13.5,0,1
29,14,0,1
29,14.5,0,1
29,15,0,1
29,15.5,1,1
29,16,-5,-1
29,16.5,-5,-1
29,17,-5,-1
29,17.5,-5,-1
29,18,-5,-1
29,18.5,-5,-1
29,19,-5,-1
29,19.5,-5,-1
29,2,0,1
29,2.5,0,1
29,20,-5,-1
29,20.5,-5,-1
29,21,-5,-1
29,21.5,-5,-1
29,22,-5,-1
29,22.5,-5,-1
29,23,-5,-1
29,23.5,-5,-1
29,24,-5,-1
29,24.5,-5,-1
29,25,-5,-1
29,25.5,-5,-1
29,26,-5,-1
29,26.5,-5,-1
29,27,-5,-1
29,27.5,-5,-1
29,28,-5,-1
29,28.5,-5,-1
29,29,-5,-1
29,29.5,-5,-1
29,3,0,1
29,3.5,0,1
29,30,-5,-1
29,30.5,-5,-1
29,31,-5,-1
29,31.5,-5,-1
29,32,-5,-1
29,32.5,-5,-1
29,33,-5,-1
29,33.5,-5,-1
29,34,-5,-1
29,34.5,-5,-1
29,35,-5,-1
29,35.5,-5,-1
29,36,-5,-1
29,36.5,-5,-1
29,37,-5,-1
29,37.5,-5,-1
29,38,-5,-1
29,38.5,-5,-1
29,39,-5,-1
29,39.5,-5,-1
29,4,0,1
29,4.5,0,1
29,40,-5,-1
29,5,0,1
29,5.5,0,1
29,6,0,1
29,6.5,0,1
29,7,0,1
29,7.5,0,1
29,8,0,1
29,8.5,0,1
29,9,0,1
29,9.5,0,1
29.5,-0.5,1,1
29.5,-1,1,1
29.5,-1.5,1,1
29.5,-10,-5,-1
29.5,-10.5,-5,-1
29.5,-11,-5,-1
29.5,-11.5,-5,-1
29.5,-12,-5,-1
29.5,-12.5,-5,-1
29.5,-13,-5,-1
29.5,-13.5,-5,-1
29.5,-14,-5,-1
29.5,-14.5,-5,-1
29.5,-15,-5,-1
29.5,-15.5,-5,-1
29.5,-16,-5,-1
29.5,-16.5,-5,-1
29.5,-17,-5,-1
29.5,-17.5,-5,-1
29.5,-18,-5,-1
29.5,-18.5,-5,-1
29.5,-19,-5,-1
29.5,-19.5,-5,-1
29.5,-2,1,1
29.5,-2.5,1,1
29.5,-20,-5,-1
29.5,-20.5,-5,-1
29.5,-21,-5,-1
29.5,-21.5,-5,-1
29.5,-22,-5,-1
29.5,-22.5,-5,-1
29.5,-23,-5,-1
29.5,-23.5,-5,-1
29.5,-24,-5,-1
29.5,-24.5,-5,-1
29.5,-25,-5,-1
29.5,-25.5,-5,-1
29.5,-26,-5,-1
29.5,-26.5,-5,-1
29.5,-27,-5,-1
29.5,-27.5,-5,-1
29.5,-28,-5,-1
29.5,-28.5,-5,-1
29.5,-29,-5,-1
29.5,-29.5,-5,-1
29.5,-3,-5,-1
29.5,-3.5,-5,-1
29.5,-30,-5,-1
29.5,-30.5,-5,-1
29.5,-31,-5,-1
29.5,-31.5,1,1
29.5,-32,1,1
29.5,-32.5,1,1
29.5,-33,1,1
29.5,-33.5,1,1
29.5,-34,1,1
29.5,-34.5,1,1
29.5,-35,1,1
29.5,-35.5,1,1
29.5,-36,1,1
29.5,-36.5,1,1
29.5,-37,1,1
29.5,-37.5,1,1
29.5,-38,1,1
29.5,-38.5,1,1
29.5,-39,1,1
29.5,-39.5,1,1
29.5,-4,-5,-1
29.5,-4.5,-5,-1
29.5,-40,1,1
29.5,-5,-5,-1
29.5,-5.5,-5,-1
29.5,-6,-5,-1
29.5,-6.5,-5,-1
29.5,-7,-5,-1
29.5,-7.5,-5,-1
29.5,-8,-5,-1
29.5,-8.5,-5,-1
29.5,-9,-5,-1
29.5,-9.5,-5,-1
29.5,0,1,1
29.5,0.5,1,1
29.5,1,1,1
29.5,1.5,1,1
29.5,10,0,1
29.5,10.5,0,1
29.5,11,0,1
29.5,11.5,0,1
29.5,12,0,1
29.5,12.5,0,1
29.5,13,0,1
29.5,13.5,0,1
29.5,14,0,1
29.5,14.5,0,1
29.5,15,1,1
29.5,15.5,1,1
29.5,16,-5,-1
29.5,16.5,-5,-1
29.5,17,-5,-1
29.5,17.5,-5,-1
29.5,18,-5,-1
29.5,18.5,-5,-1
29.5,19,-5,-1
29.5,19.5,-5,-1
29.5,2,0,1
29.5,2.5,0,1
29.5,20,-5,-1
29.5,20.5,-5,-1
29.5,21,-5,-1
29.5,21.5,-5,-1
29.5,22,-5,-1
29.5,22.5,-5,-1
29.5,23,-5,-1
29.5,23.5,-5,-1
29.5,24,-5,-1
29.5,24.5,-5,-1
29.5,25,-5,-1
29.5,25.5,-5,-1
29.5,26,-5,-1
29.5,26.5,-5,-1
29.5,27,-5,-1
29.5,27.5,-5,-1
29.5,28,-5,-1
29.5,28.5,-5,-1
29.5,29,-5,-1
29.5,29.5,-5,-1
29.5,3,0,1
29.5,3.5,0,1
29.5,30,-5,-1
29.5,30.5,-5,-1
29.5,31,-5,-1
29.5,31.5,-5,-1
29.5,32,-5,-1
29.5,32.5,-5,-1
29.5,33,-5,-1
29.5,33.5,-5,-1
29.5,34,-5,-1
29.5,34.5,-5,-1
29.5,35,-5,-1
29.5,35.5,-5,-1
29.5,36,-5,-1
29.5,36.5,-5,-1
29.5,37,-5,-1
29.5,37.5,-5,-1
29.5,38,-5,-1
29.5,38.5,-5,-1
29.5,39,-5,-1
29.5,39.5,-5,-1
29.5,4,0,1
29.5,4.5,0,1
29.5,40,-5,-1
29.5,5,0,1
29.5,5.5,0,1
29.5,6,0,1
29.5,6.5,0,1
29.5,7,0,1
29.5,7.5,0,1
29.5,8,0,1
29.5,8.5,0,1
29.5,9,0,1
29.5,9.5,0,1
3,-0.5,-5,-1
3,-1,-5,-1
3,-1.5,-5,-1
3,-10,-5,-1
3,-10.5,-5,-1
3,-11,-5,-1
3,-11.5,-5,-1
3,-12,-5,-1
3,-12.5,-5,-1
3,-13,-5,-1
3,-13.5,-5,-1
3,-14,-5,-1
3,-14.5,-5,-1
3,-15,-5,-1
3,-15.5,-5,-1
3,-16,-5,-1
3,-16.5,-5,-1
3,-17,-5,-1
3,-17.5,-5,-1
3,-18,-5,-1
3,-18.5,-5,-1
3,-19,-5,-1
3,-19.5,-5,-1
3,-2,-5,-1
3,-2.5,-5,-1
3,-20,-5,-1
3,-20.5,-5,-1
3,-21,-5,-1
3,-21.5,-5,-1
3,-22,-5,-1
3,-22.5,-5,-1
3,-23,-5,-1
3,-23.5,-5,-1
3,-24,-5,-1
3,-24.5,-5,-1
3,-25,-5,-1
3,-25.5,-5,-1
3,-26,-5,-1
3,-26.5,-5,-1
3,-27,-5,-1
3,-27.5,-5,-1
3,-28,-5,-1
3,-28.5,-5,-1
3,-29,-5,-1
3,-29.5,-5,-1
3,-3,-5,-1
3,-3.5,-5,-1
3,-30,-5,-1
3,-30.5,-5,-1
3,-31,-5,-1
3,-31.5,-5,-1
3,-32,1,1
3,-32.5,1,1
3,-33,1,1
3,-33.5,1,1
3,-34,1,1
3,-34.5,1,1
3,-35,1,1
3,-35.5,1,1
3,-36,1,1
3,-36.5,1,1
3,-37,1,1
3,-37.5,1,1
3,-38,1,1
3,-38.5,1,1
3,-39,1,1
3,-39.5,1,1
3,-4,-5,-1
3,-4.5,-5,-1
3,-40,1,1
3,-5,-5,-1
3,-5.5,-5,-1
3,-6,-5,-1
3,-6.5,-5,-1
3,-7,-5,-1
3,-7.5,-5,-1
3,-8,-5,-1
3,-8.5,-5,-1
3,-9,-5,-1
3,-9.5,-5,-1
3,0,1,1
3,0.5,1,1
3,1,1,1
3,1.5,1,1
3,10,0,1
3,10.5,0,1
3,11,0,1
3,11.5,0,1
3,12,0,1
3,12.5,0,1
3,13,0,1
3,13.5,0,1
3,14,0,1
3,14.5,0,1
3,15,0,1
3,15.5,0,1
3,16,0,1
3,16.5,0,1
3,17,0,1
3,17.5,0,1
3,18,1,1
3,18.5,-5,-1
3,19,-5,-1
3,19.5,-5,-1
3,2,1,1
3,2.5,1,1
3,20,-5,-1
3,20.5,-5,-1
3,21,-5,-1
3,21.5,-5,-1
3,22,-5,-1
3,22.5,-5,-1
3,23,-5,-1
3,23.5,-5,-1
3,24,-5,-1
3,24.5,-5,-1
3,25,-5,-1
3,25.5,-5,-1
3,26,-5,-1
3,26.5,-5,-1
3,27,-5,-1
3,27.5,-5,-1
3,28,-5,-1
3,28.5,-5,-1
3,29,-5,-1
3,29.5,-5,-1
3,3,1,1
3,3.5,1,1
3,30,-5,-1
3,30.5,-5,-1
3,31,-5,-1
3,31.5,-5,-1
3,32,-5,-1
3,32.5,-5,-1
3,33,-5,-1
3,33.5,-5,-1
3,34,-5,-1
3,34.5,-5,-1
3,35,-5,-1
3,35.5,-5,-1
3,36,-5,-1
3,36.5,-5,-1
3,37,-5,-1
3,37.5,-5,-1
3,38,-5,-1
3,38.5,-5,-1
3,39,-5,-1
3,39.5,-5,-1
3,4,1,1
3,4.5,1,1
3,40,2,1
3,5,1,1
3,5.5,1,1
3,6,1,1
3,6.5,1,1
3,7,1,1
3,7.5,1,1
3,8,1,1
3,8.5,1,1
3,9,0,1
3,9.5,0,1
3.5,-0.5,-5,-1
3.5,-1,-5,-1
3.5,-1.5,-5,-1
3.5,-10,-5,-1
3.5,-10.5,-5,-1
3.5,-11,-5,-1
3.5,-11.5,-5,-1
3.5,-12,-5,-1
3.5,-12.5,-5,-1
3.5,-13,-5,-1
3.5,-13.5,-5,-1
3.5,-14,-5,-1
3.5,-14.5,-5,-1
3.5,-15,-5,-1
3.5,-15.5,-5,-1
3.5,-16,-5,-1
3.5,-16.5,-5,-1
3.5,-17,-5,-1
3.5,-17.5,-5,-1
3.5,-18,-5,-1
3.5,-18.5,-5,-1
3.5,-19,-5,-1
3.5,-19.5,-5,-1
3.5,-2,-5,-1
3.5,-2.5,-5,-1
3.5,-20,-5,-1
3.5,-20.5,-5,-1
3.5,-21,-5,-1
3.5,-21.5,-5,-1
3.5,-22,-5,-1
3.5,-22.5,-5,-1
3.5,-23,-5,-1
3.5,-23.5,-5,-1
3.5,-24,-5,-1
3.5,-24.5,-5,-1
3.5,-25,-5,-1
3.5,-25.5,-5,-1
3.5,-26,-5,-1
3.5,-26.5,-5,-1
3.5,-27,-5,-1
3.5,-27.5,-5,-1
3.5,-28,-5,-1
3.5,-28.5,-5,-1
3.5,-29,-5,-1
3.5,-29.5,-5,-1
3.5,-3,-5,-1
3.5,-3.5,-5,-1
3.5,-30,-5,-1
3.5,-30.5,-5,-1
3.5,-31,-5,-1
3.5,-31.5,-5,-1
3.5,-32,1,1
3.5,-32.5,1,1
3.5,-33,1,1
3.5,-33.5,1,1
3.5,-34,1,1
3.5,-34.5,1,1
3.5,-35,1,1
3.5,-35.5,1,1
3.5,-36,1,1
3.5,-36.5,1,1
3.5,-37,1,1
3.5,-37.5,1,1
3.5,-38,1,1
3.5,-38.5,1,1
3.5,-39,1,1
3.5,-39.5,1,1
3.5,-4,-5,-1
3.5,-4.5,-5,-1
3.5,-40,1,1
3.5,-5,-5,-1
3.5,-5.5,-5,-1
3.5,-6,-5,-1
3.5,-6.5,-5,-1
3.5,-7,-5,-1
3.5,-7.5,-5,-1
3.5,-8,-5,-1
3.5,-8.5,-5,-1
3.5,-9,-5,-1
3.5,-9.5,-5,-1
3.5,0,1,1
3.5,0.5,1,1
3.5,1,1,1
3.5,1.5,1,1
3.5,10,0,1
3.5,10.5,0,1
3.5,11,0,1
3.5,11.5,0,1
3.5,12,0,1
3.5,12.5,0,1
3.5,13,0,1
3.5,13.5,0,1
3.5,14,0,1
3.5,14.5,0,1
3.5,15,0,1
3.5,15.5,0,1
3.5,16,0,1
3.5,16.5,0,1
3.5,17,0,1
3.5,17.5,2,1
3.5,18,1,1
3.5,18.5,-5,-1
3.5,19,-5,-1
3.5,19.5,-5,-1
3.5,2,1,1
3.5,2.5,1,1
3.5,20,-5,-1
3.5,20.5,-5,-1
3.5,21,-5,-1
3.5,21.5,-5,-1
3.5,22,-5,-1
3.5,22.5,-5,-1
3.5,23,-5,-1
3.5,23.5,-5,-1
3.5,24,-5,-1
3.5,24.5,-5,-1
3.5,25,-5,-1
3.5,25.5,-5,-1
3.5,26,-5,-1
3.5,26.5,-5,-1
3.5,27,-5,-1
3.5,27.5,-5,-1
3.5,28,-5,-1
3.5,28.5,-5,-1
3.5,29,-5,-1
3.5,29.5,-5,-1
3.5,3,1,1
3.5,3.5,1,1
3.5,30,-5,-1
3.5,30.5,-5,-1
3.5,31,-5,-1
3.5,31.5,-5,-1
3.5,32,-5,-1
3.5,32.5,-5,-1
3.5,33,-5,-1
3.5,33.5,-5,-1
3.5,34,-5,-1
3.5,34.5,-5,-1
3.5,35,-5,-1
3.5,35.5,-5,-1
3.5,36,-5,-1
3.5,36.5,-5,-1
3.5,37,-5,-1
3.5,37.5,-5,-1
3.5,38,-5,-1
3.5,38.5,-5,-1
3.5,39,-5,-1
3.5,39.5,-5,-1
3.5,4,1,1
3.5,4.5,1,1
3.5,40,2,1
3.5,5,1,1
3.5,5.5,1,1
3.5,6,1,1
3.5,6.5,1,1
3.5,7,1,1
3.5,7.5,1,1
3.5,8,1,1
3.5,8.5,1,1
3.5,9,0,1
3.5,9.5,0,1
30,-0.5,1,1
30,-1,1,1
30,-1.5,1,1
30,-10,-5,-1
30,-10.5,-5,-1
30,-11,-5,-1
30,-11.5,-5,-1
30,-12,-5,-1
30,-12.5,-5,-1
30,-13,-5,-1
30,-13.5,-5,-1
30,-14,-5,-1
30,-14.5,-5,-1
30,-15,-5,-1
30,-15.5,-5,-1
30,-16,-5,-1
30,-16.5,-5,-1
30,-17,-5,-1
30,-17.5,-5,-1
30,-18,-5,-1
30,-18.5,-5,-1
30,-19,-5,-1
30,-19.5,-5,-1
30,-2,1,1
30,-2.5,2,1
30,-20,-5,-1
30,-20.5,-5,-1
30,-21,-5,-1
30,-21.5,-5,-1
30,-22,-5,-1
30,-22.5,-5,-1
30,-23,-5,-1
30,-23.5,-5,-1
30,-24,-5,-1
30,-24.5,-5,-1
30,-25,-5,-1
30,-25.5,-5,-1
30,-26,-5,-1
30,-26.5,-5,-1
30,-27,-5,-1
30,-27.5,-5,-1
30,-28,-5,-1
30,-28.5,-5,-1
30,-29,-5,-1
30,-29.5,-5,-1
30,-3,-5,-1
30,-3.5,-5,-1
30,-30,-5,-1
30,-30.5,-5,-1
30,-31,1,1
30,-31.5,1,1
30,-32,1,1
30,-32.5,1,1
30,-33,1,1
30,-33.5,1,1
30,-34,1,1
30,-34.5,1,1
30,-35,1,1
30,-35.5,1,1
30,-36,1,1
30,-36.5,1,1
30,-37,1,1
30,-37.5,1,1
30,-38,1,1
30,-38.5,1,1
30,-39,1,1
30,-39.5,1,1
30,-4,-5,-1
30,-4.5,-5,-1
30,-40,1,1
30,-5,-5,-1
30,-5.5,-5,-1
30,-6,-5,-1
30,-6.5,-5,-1
30,-7,-5,-1
30,-7.5,-5,-1
30,-8,-5,-1
30,-8.5,-5,-1
30,-9,-5,-1
30,-9.5,-5,-1
30,0,1,1
30,0.5,1,1
30,1,1,1
30,1.5,1,1
30,10,0,1
30,10.5,0,1
30,11,0,1
30,11.5,0,1
30,12,0,1
30,12.5,0,1
30,13,0,1
30,13.5,0,1
30,14,0,1
30,14.5,0,1
30,15,0,1
30,15.5,1,1
30,16,-5,-1
30,16.5,-5,-1
30,17,-5,-1
30,17.5,-5,-1
30,18,-5,-1
30,18.5,-5,-1
30,19,-5,-1
30,19.5,-5,-1
30,2,0,1
30,2.5,0,1
30,20,-5,-1
30,20.5,-5,-1
30,21,-5,-1
30,21.5,-5,-1
30,22,-5,-1
30,22.5,-5,-1
30,23,-5,-1
30,23.5,-5,-1
30,24,-5,-1
30,24.5,-5,-1
30,25,-5,-1
30,25.5,-5,-1
30,26,-5,-1
30,26.5,-5,-1
30,27,-5,-1
